Date,Real,Predict
29/06,514,514
30/06,581,581
01/07,24,24
02/07,90,90
03/07,19,19
04/07,64,64
05/07,86,86
06/07,91,91
07/07,48,48
08/07,34,34
09/07,19,0
10/07,70,19
11/07,60,69
12/07,88,59
13/07,21,88
14/07,65,22
15/07,88,66
16/07,79,88
17/07,121,79
18/07,178,121
19/07,106,179
20/07,101,106
21/07,268,101
22/07,40,268
23/07,181,40
24/07,239,180
25/07,121,238
26/07,330,120
27/07,237,329
28/07,111,236
29/07,236,110
30/07,138,233
31/07,102,136
01/08,127,100
02/08,103,125
03/08,105,102
04/08,127,104
05/08,60,125
06/08,154,59
07/08,127,152
08/08,106,125
09/08,163,105
10/08,193,162
11/08,137,193
12/08,80,138
13/08,148,82
14/08,101,148
15/08,264,101
16/08,179,262
17/08,187,175
18/08,130,185
19/08,136,129
20/08,163,135
21/08,48,161
22/08,207,47
23/08,149,205
24/08,133,147
25/08,114,130
26/08,40,112
27/08,130,40
28/08,42,129
29/08,90,-2
30/08,142,15
31/08,168,35
01/09,143,51
02/09,199,61
03/09,,62
04/09,,58
05/09,,58
06/09,,65
07/09,,77
08/09,,85
09/09,,93
10/09,,101
11/09,,110
12/09,,118
