Date,Real,Predict
29/06,641,641
30/06,650,650
01/07,244,244
02/07,88,88
03/07,14,14
04/07,15,15
05/07,91,91
06/07,4,4
07/07,15,15
08/07,4,4
09/07,3,538
10/07,2,3
11/07,333,2
12/07,111,329
13/07,17,109
14/07,17,16
15/07,111,16
16/07,23,104
17/07,40,22
18/07,81,39
19/07,76,80
20/07,83,75
21/07,14,81
22/07,124,13
23/07,76,119
24/07,99,71
25/07,224,93
26/07,16,211
27/07,205,15
28/07,14,198
29/07,239,12
30/07,44,217
31/07,46,40
01/08,41,42
02/08,94,37
03/08,85,86
04/08,156,78
05/08,63,141
06/08,134,57
07/08,53,123
08/08,97,48
09/08,144,89
10/08,147,135
11/08,192,134
12/08,306,179
13/08,50,286
14/08,219,46
15/08,9,199
16/08,190,8
17/08,91,173
18/08,194,84
19/08,11,180
20/08,7,10
21/08,344,285
22/08,199,283
23/08,17,280
24/08,239,277
25/08,,274
26/08,,271
27/08,,268
28/08,,265
29/08,,263
30/08,,260
31/08,,258
