Date,Real,Predict
29/06,47,47
30/06,53,53
01/07,53,53
02/07,39,39
03/07,36,36
04/07,26,26
05/07,12,12
06/07,16,16
07/07,14,14
08/07,13,13
09/07,13,33
10/07,11,34
11/07,3,28
12/07,3,8
13/07,5,8
14/07,5,14
15/07,5,14
16/07,7,14
17/07,7,18
18/07,6,18
19/07,5,15
20/07,7,13
21/07,5,17
22/07,7,13
23/07,7,17
24/07,11,18
25/07,10,29
26/07,21,24
27/07,20,53
28/07,20,50
29/07,18,51
30/07,20,44
31/07,9,50
01/08,10,22
02/08,11,25
03/08,11,27
04/08,10,27
05/08,12,24
06/08,13,30
07/08,13,32
08/08,22,31
09/08,28,55
10/08,55,68
11/08,85,134
12/08,115,207
13/08,128,281
14/08,146,312
15/08,148,357
16/08,123,360
17/08,128,299
18/08,129,311
19/08,129,315
20/08,120,314
21/08,118,292
22/08,106,287
23/08,87,257
24/08,63,211
25/08,52,153
26/08,61,128
27/08,52,149
28/08,50,127
29/08,,298
30/08,,678
31/08,,1493
01/09,,3187
02/09,,6576
03/09,,12997
04/09,,24168
05/09,,40897
06/09,,59896
07/09,,72629
08/09,,74922
09/09,,72408
10/09,,69009
11/09,,65576
12/09,,62293
