Date,Real,Predict
29/06,8,8
30/06,11,11
01/07,12,12
02/07,13,13
03/07,15,15
04/07,31,31
05/07,39,39
06/07,54,54
07/07,57,57
08/07,60,60
09/07,61,85
10/07,63,86
11/07,66,90
12/07,71,94
13/07,73,102
14/07,78,104
15/07,125,111
16/07,130,158
17/07,140,165
18/07,152,178
19/07,161,194
20/07,177,206
21/07,256,224
22/07,270,308
23/07,373,322
24/07,483,427
25/07,543,540
26/07,658,602
27/07,728,722
28/07,857,796
29/07,1056,924
30/07,1161,1124
31/07,1238,1230
01/08,1348,1307
02/08,1426,1417
03/08,1505,1496
04/08,1613,1575
05/08,1660,1683
06/08,1770,1730
07/08,1879,1841
08/08,1957,1950
09/08,2048,2029
10/08,2195,2121
11/08,2279,2269
12/08,2324,2354
13/08,2416,2399
14/08,2499,2492
15/08,2626,2576
16/08,2773,2705
17/08,2908,2853
18/08,2989,2988
19/08,3070,3070
20/08,3178,3152
21/08,3208,3261
22/08,3294,3292
23/08,3353,3380
24/08,3413,3441
25/08,3463,3503
26/08,3485,3554
27/08,3539,3576
28/08,3564,3632
29/08,3593,3726
30/08,3647,3823
31/08,3724,3926
01/09,3794,4039
02/09,3891,4168
03/09,,4320
04/09,,4510
05/09,,4765
06/09,,5133
07/09,,5689
08/09,,6528
09/09,,7739
10/09,,9380
11/09,,11474
12/09,,14000
