Date,Real,Predict
29/06,179,179
30/06,220,220
01/07,238,238
02/07,255,255
03/07,327,327
04/07,445,445
05/07,489,489
06/07,608,608
07/07,685,685
08/07,761,761
09/07,847,3015
10/07,896,3242
11/07,980,3473
12/07,1086,3741
13/07,1269,4073
14/07,1437,4467
15/07,2209,4888
16/07,2364,5670
17/07,2608,6139
18/07,2830,6727
19/07,3139,7337
20/07,3726,8048
21/07,4905,8996
22/07,6490,10419
23/07,8536,12217
24/07,10767,14260
25/07,12654,16608
26/07,14766,18557
27/07,16721,20967
28/07,21075,23325
29/07,24926,27163
30/07,28054,30718
31/07,30879,33650
01/08,34370,36306
02/08,37574,39503
03/08,40699,42504
04/08,43475,45433
05/08,46516,47972
06/08,49339,50793
07/08,52672,53457
08/08,55495,56512
09/08,57701,59159
10/08,60665,61343
11/08,62707,64099
12/08,64856,66076
13/08,67031,68199
14/08,70448,70304
15/08,72594,73450
16/08,75310,75651
17/08,77871,78139
18/08,80162,80541
19/08,82762,82758
20/08,84980,85296
21/08,87526,87408
22/08,89268,89871
23/08,90939,91722
24/08,93010,93529
25/08,95319,95705
26/08,97440,98148
27/08,99676,100267
28/08,102319,102662
29/08,104565,106454
30/08,106937,110797
31/08,109990,115388
01/09,112689,119934
02/09,116058,124232
03/09,,128195
04/09,,131817
05/09,,135156
06/09,,138322
07/09,,141467
08/09,,144740
09/09,,148326
10/09,,152363
11/09,,156900
12/09,,161897
