Date,Real,Predict
29/06,179,179
30/06,220,220
01/07,238,238
02/07,255,255
03/07,327,327
04/07,445,445
05/07,489,489
06/07,608,608
07/07,685,685
08/07,761,761
09/07,847,1584
10/07,896,1721
11/07,980,1837
12/07,1086,1988
13/07,1269,2178
14/07,1437,2439
15/07,2209,2700
16/07,2364,3484
17/07,2608,3754
18/07,2830,4125
19/07,3139,4490
20/07,3726,4947
21/07,4905,5671
22/07,6490,6951
23/07,8536,8629
24/07,10767,10696
25/07,12654,12993
26/07,14766,14922
27/07,16721,17164
28/07,21075,19286
29/07,24926,23499
30/07,28054,27283
31/07,30879,30373
01/08,34370,33167
02/08,37574,36588
03/08,40699,39753
04/08,43475,42840
05/08,46516,45560
06/08,49339,48555
07/08,52672,51350
08/08,55495,54618
09/08,57701,57408
10/08,60665,59629
11/08,62707,62550
12/08,64856,64590
13/08,67031,66752
14/08,70448,68925
15/08,72594,72280
16/08,75310,74469
17/08,77871,77131
18/08,80162,79661
19/08,82762,81950
20/08,84980,84555
21/08,87526,86164
22/08,89268,87604
23/08,90939,88885
24/08,93010,90021
25/08,,91021
26/08,,91897
27/08,,92657
28/08,,93311
29/08,,93867
30/08,,94334
31/08,,94719
