Date,Real,Predict
02/07,944,944
03/07,836,836
04/07,1149,1149
05/07,550,550
06/07,461,461
07/07,473,473
08/07,710,710
09/07,1201,1201
10/07,915,915
11/07,1229,12969
12/07,1492,1252
13/07,1569,1510
14/07,1936,1572
15/07,1970,1941
16/07,2229,1997
17/07,1440,2243
18/07,2694,1442
19/07,3079,2732
20/07,3389,3098
21/07,3638,3413
22/07,3810,3666
23/07,3983,3833
24/07,4441,4002
25/07,3607,4454
26/07,4851,3643
27/07,3831,4865
28/07,6037,3877
29/07,6580,6089
30/07,3753,6665
31/07,4564,3811
01/08,4092,4600
02/08,3748,4110
03/08,4019,3747
04/08,4228,3963
05/08,4129,4164
06/08,3257,4053
07/08,3859,3217
08/08,3945,3808
09/08,3886,3752
10/08,3826,3761
11/08,3959,3762
12/08,3893,3929
13/08,3328,3830
14/08,3781,3281
15/08,3492,3720
16/08,4175,3438
17/08,4460,4104
18/08,3308,4401
19/08,3540,3193
20/08,3694,3429
21/08,4371,3603
22/08,3347,4212
23/08,4052,3273
24/08,4178,3950
25/08,4241,4106
26/08,4610,4138
27/08,5268,4562
28/08,3877,5129
29/08,5357,3714
30/08,5456,5176
31/08,5889,5247
01/09,5984,5730
02/09,4053,5803
03/09,5095,10798
04/09,5824,10985
05/09,6259,11148
06/09,4942,10681
07/09,,9375
08/09,,8321
09/09,,7495
10/09,,6995
11/09,,6663
12/09,,7000
13/09,,7292
