Date,Real,Predict
29/06,89,89
30/06,120,120
01/07,112,112
02/07,80,80
03/07,58,58
04/07,40,40
05/07,7,7
06/07,24,24
07/07,24,24
08/07,23,23
09/07,25,61
10/07,26,68
11/07,8,69
12/07,10,21
13/07,11,26
14/07,10,30
15/07,9,26
16/07,13,24
17/07,12,34
18/07,15,30
19/07,16,38
20/07,18,40
21/07,19,45
22/07,23,45
23/07,26,55
24/07,29,61
25/07,27,68
26/07,29,61
27/07,33,66
28/07,40,74
29/07,44,87
30/07,54,97
31/07,49,116
01/08,46,107
02/08,42,98
03/08,41,90
04/08,35,87
05/08,42,74
06/08,48,89
07/08,48,102
08/08,60,102
09/08,63,126
10/08,83,133
11/08,88,175
12/08,139,184
13/08,155,292
14/08,197,325
15/08,223,412
16/08,254,467
17/08,317,530
18/08,340,660
19/08,412,708
20/08,406,855
21/08,374,841
22/08,271,773
23/08,277,561
24/08,220,570
25/08,200,454
26/08,267,409
27/08,299,538
28/08,267,596
29/08,,1186
30/08,,2347
31/08,,4593
01/09,,8788
02/09,,16084
03/09,,27091
04/09,,39636
05/09,,48055
06/09,,50232
07/09,,50408
08/09,,50509
09/09,,50610
10/09,,50709
11/09,,50806
12/09,,50900
