Date,Real,Predict
29/06,506,506
30/06,577,577
01/07,22,22
02/07,49,49
03/07,39,39
04/07,122,122
05/07,110,110
06/07,14,14
07/07,83,83
08/07,25,25
09/07,159,-2
10/07,23,158
11/07,17,23
12/07,41,17
13/07,37,41
14/07,115,38
15/07,41,118
16/07,98,43
17/07,43,97
18/07,253,49
19/07,283,254
20/07,92,284
21/07,176,90
22/07,160,182
23/07,115,158
24/07,146,108
25/07,80,140
26/07,134,73
27/07,16,136
28/07,65,15
29/07,99,63
30/07,240,94
31/07,64,228
01/08,129,62
02/08,154,125
03/08,248,151
04/08,191,238
05/08,163,175
06/08,206,152
07/08,175,192
08/08,122,161
09/08,84,114
10/08,229,82
11/08,141,219
12/08,179,135
13/08,93,172
14/08,370,91
15/08,209,350
16/08,149,201
17/08,269,141
18/08,303,259
19/08,63,293
20/08,229,62
21/08,73,217
22/08,107,67
23/08,193,101
24/08,31,183
25/08,116,44
26/08,72,115
27/08,71,76
28/08,9,77
29/08,51,-191
30/08,116,-231
31/08,106,-271
01/09,76,-297
02/09,106,-286
03/09,,-265
04/09,,-252
05/09,,-240
06/09,,-225
07/09,,-214
08/09,,-206
09/09,,-197
10/09,,-188
11/09,,-179
12/09,,-171
