Date,Real,Predict
29/06,13,13
30/06,21,21
01/07,22,22
02/07,27,27
03/07,52,52
04/07,109,109
05/07,135,135
06/07,142,142
07/07,145,145
08/07,148,148
09/07,157,274
10/07,162,290
11/07,168,304
12/07,182,316
13/07,200,344
14/07,218,370
15/07,351,400
16/07,364,524
17/07,366,549
18/07,390,552
19/07,410,596
20/07,423,627
21/07,495,643
22/07,614,717
23/07,697,835
24/07,822,911
25/07,841,1030
26/07,919,1047
27/07,1020,1125
28/07,1036,1228
29/07,1290,1242
30/07,1618,1466
31/07,1650,1758
01/08,1850,1787
02/08,1986,1963
03/08,2018,2084
04/08,2050,2112
05/08,2738,2140
06/08,2754,2749
07/08,3106,2764
08/08,3255,3073
09/08,3306,3206
10/08,3443,3253
11/08,3574,3374
12/08,3643,3493
13/08,3764,3556
14/08,3918,3665
15/08,3999,3801
16/08,4176,3877
17/08,4342,4032
18/08,4483,4180
19/08,4623,4308
20/08,4768,4435
21/08,4905,4322
22/08,4977,4269
23/08,5055,4264
24/08,5170,4295
25/08,,4355
26/08,,4437
27/08,,4535
28/08,,4644
29/08,,4761
30/08,,4884
31/08,,5010
