Date,Real,Predict
02/07,8,8
03/07,11,11
04/07,12,12
05/07,13,13
06/07,15,15
07/07,31,31
08/07,39,39
09/07,54,54
10/07,57,57
11/07,60,60
12/07,61,86
13/07,63,88
14/07,66,91
15/07,71,96
16/07,73,103
17/07,78,106
18/07,125,112
19/07,130,160
20/07,140,167
21/07,152,180
22/07,161,196
23/07,177,208
24/07,256,226
25/07,270,310
26/07,373,324
27/07,483,429
28/07,543,541
29/07,658,603
30/07,728,723
31/07,857,797
01/08,1056,924
02/08,1161,1123
03/08,1238,1228
04/08,1348,1305
05/08,1426,1415
06/08,1505,1493
07/08,1613,1572
08/08,1660,1679
09/08,1770,1726
10/08,1879,1836
11/08,1957,1945
12/08,2048,2022
13/08,2195,2115
14/08,2279,2261
15/08,2324,2346
16/08,2416,2392
17/08,2499,2484
18/08,2626,2567
19/08,2773,2697
20/08,2908,2844
21/08,2989,2979
22/08,3070,3060
23/08,3178,3142
24/08,3208,3250
25/08,3294,3280
26/08,3353,3368
27/08,3413,3429
28/08,3463,3490
29/08,3485,3541
30/08,3539,3563
31/08,3587,3618
01/09,3614,3667
02/09,3665,3695
03/09,3772,3748
04/09,3847,3845
05/09,3922,3955
06/09,4055,4077
07/09,4145,4213
08/09,,4361
09/09,,4523
10/09,,4705
11/09,,4912
12/09,,5148
13/09,,5404
14/09,,5673
