Date,Real,Predict
02/07,394,394
03/07,340,340
04/07,303,303
05/07,208,208
06/07,132,132
07/07,173,173
08/07,205,205
09/07,295,295
10/07,289,289
11/07,291,291
12/07,305,353
13/07,291,370
14/07,213,352
15/07,248,257
16/07,347,299
17/07,328,418
18/07,344,394
19/07,409,410
20/07,393,484
21/07,385,464
22/07,395,452
23/07,461,461
24/07,423,538
25/07,478,492
26/07,519,553
27/07,580,599
28/07,527,667
29/07,595,604
30/07,618,679
31/07,655,705
01/08,669,744
02/08,770,758
03/08,747,870
04/08,776,843
05/08,721,874
06/08,727,811
07/08,697,817
08/08,674,783
09/08,692,757
10/08,828,776
11/08,932,927
12/08,1121,1044
13/08,1356,1254
14/08,1514,1515
15/08,1756,1691
16/08,2082,1960
17/08,2476,2324
18/08,2710,2762
19/08,2938,3021
20/08,3081,3274
21/08,3173,3431
22/08,3228,3531
23/08,3552,3590
24/08,3587,3944
25/08,3841,3976
26/08,4169,4252
27/08,4282,4604
28/08,4285,4712
29/08,4180,4707
30/08,3966,4579
31/08,3672,4333
01/09,3554,3999
02/09,3275,3854
03/09,,4190
04/09,,4564
05/09,,4984
06/09,,5456
07/09,,5981
08/09,,6566
09/09,,7217
10/09,,7942
11/09,,8748
12/09,,9645
13/09,,10654
14/09,,11789
15/09,,13066
16/09,,14506
17/09,,16131
