Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,1,1
03/07,1,1
04/07,2,2
05/07,6,6
06/07,6,6
07/07,6,6
08/07,6,6
09/07,7,63
10/07,8,68
11/07,9,72
12/07,11,76
13/07,14,84
14/07,15,91
15/07,17,98
16/07,18,103
17/07,18,110
18/07,22,110
19/07,23,123
20/07,23,130
21/07,27,132
22/07,31,140
23/07,33,150
24/07,36,153
25/07,37,160
26/07,40,161
27/07,44,168
28/07,44,178
29/07,52,178
30/07,66,187
31/07,67,203
01/08,77,205
02/08,84,215
03/08,86,223
04/08,88,225
05/08,137,227
06/08,138,280
07/08,158,281
08/08,170,302
09/08,176,315
10/08,190,322
11/08,207,337
12/08,214,356
13/08,226,364
14/08,239,377
15/08,250,391
16/08,271,404
17/08,290,425
18/08,306,446
19/08,323,463
20/08,343,482
21/08,358,657
22/08,371,845
23/08,387,1045
24/08,403,1255
25/08,,1476
26/08,,1705
27/08,,1941
28/08,,2185
29/08,,2434
30/08,,2689
31/08,,2949
