Date,Real,Predict
29/06,47,47
30/06,53,53
01/07,53,53
02/07,39,39
03/07,36,36
04/07,26,26
05/07,12,12
06/07,16,16
07/07,14,14
08/07,13,13
09/07,13,20
10/07,11,20
11/07,3,17
12/07,3,4
13/07,5,4
14/07,5,8
15/07,5,8
16/07,7,8
17/07,7,11
18/07,6,11
19/07,5,9
20/07,7,8
21/07,5,10
22/07,7,8
23/07,7,10
24/07,11,11
25/07,10,17
26/07,21,15
27/07,20,32
28/07,20,31
29/07,18,31
30/07,20,27
31/07,9,30
01/08,10,13
02/08,11,15
03/08,11,16
04/08,10,17
05/08,12,15
06/08,13,18
07/08,13,20
08/08,22,19
09/08,28,34
10/08,55,42
11/08,85,82
12/08,115,127
13/08,128,173
14/08,146,191
15/08,148,219
16/08,123,221
17/08,128,184
18/08,129,191
19/08,129,194
20/08,120,193
21/08,118,179
22/08,106,176
23/08,87,158
24/08,63,129
25/08,52,94
26/08,61,78
27/08,52,91
28/08,50,78
29/08,,115
30/08,,167
31/08,,240
01/09,,339
02/09,,475
03/09,,659
04/09,,904
05/09,,1229
06/09,,1656
07/09,,2210
08/09,,2925
09/09,,3839
10/09,,4995
11/09,,6441
12/09,,8230
