Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,3,3
06/07,3,3
07/07,3,3
08/07,4,4
09/07,4,34
10/07,4,35
11/07,5,35
12/07,7,39
13/07,9,44
14/07,10,48
15/07,12,51
16/07,13,54
17/07,14,57
18/07,16,60
19/07,16,64
20/07,16,65
21/07,22,65
22/07,24,76
23/07,26,81
24/07,27,84
25/07,31,86
26/07,34,92
27/07,37,98
28/07,43,105
29/07,49,110
30/07,55,117
31/07,61,123
01/08,76,130
02/08,87,146
03/08,98,158
04/08,117,170
05/08,138,189
06/08,147,211
07/08,166,221
08/08,179,241
09/08,199,255
10/08,226,277
11/08,252,305
12/08,267,333
13/08,282,349
14/08,299,366
15/08,327,383
16/08,352,415
17/08,380,441
18/08,397,470
19/08,417,488
20/08,449,510
21/08,469,600
22/08,520,688
23/08,545,772
24/08,584,855
25/08,,936
26/08,,1015
27/08,,1094
28/08,,1173
29/08,,1253
30/08,,1334
31/08,,1415
