Date,Real,Predict
29/06,1,1
30/06,1,1
01/07,1,1
02/07,1,1
03/07,1,1
04/07,3,3
05/07,4,4
06/07,4,4
07/07,4,4
08/07,4,4
09/07,4,35
10/07,6,35
11/07,6,39
12/07,7,40
13/07,9,42
14/07,10,45
15/07,11,48
16/07,13,49
17/07,17,53
18/07,20,61
19/07,21,66
20/07,25,69
21/07,35,79
22/07,41,93
23/07,45,102
24/07,55,108
25/07,59,122
26/07,68,127
27/07,76,141
28/07,88,154
29/07,93,165
30/07,96,170
31/07,101,173
01/08,116,179
02/08,126,194
03/08,132,204
04/08,149,210
05/08,157,227
06/08,167,235
07/08,179,246
08/08,190,258
09/08,199,269
10/08,224,279
11/08,235,304
12/08,249,315
13/08,258,330
14/08,283,340
15/08,311,365
16/08,340,395
17/08,355,424
18/08,377,439
19/08,411,462
20/08,430,498
21/08,450,596
22/08,482,704
23/08,511,822
24/08,524,950
25/08,,1090
26/08,,1241
27/08,,1403
28/08,,1578
29/08,,1765
30/08,,1963
31/08,,2171
