Date,Real,Predict
29/06,7,7
30/06,12,12
01/07,13,13
02/07,13,13
03/07,14,14
04/07,38,38
05/07,40,40
06/07,42,42
07/07,43,43
08/07,44,44
09/07,50,155
10/07,53,172
11/07,55,187
12/07,55,195
13/07,56,196
14/07,64,198
15/07,68,220
16/07,74,224
17/07,79,243
18/07,91,256
19/07,96,292
20/07,120,305
21/07,146,346
22/07,222,378
23/07,258,467
24/07,365,504
25/07,417,619
26/07,478,673
27/07,507,745
28/07,622,781
29/07,841,882
30/07,944,1085
31/07,959,1182
01/08,1055,1196
02/08,1159,1284
03/08,1233,1382
04/08,1371,1451
05/08,1406,1578
06/08,1564,1610
07/08,1655,1761
08/08,1745,1844
09/08,1849,1929
10/08,2007,2033
11/08,2090,2181
12/08,2179,2262
13/08,2350,2351
14/08,2607,2518
15/08,2683,2755
16/08,2846,2834
17/08,3086,2984
18/08,3217,3210
19/08,3388,3338
20/08,3510,3507
21/08,3715,3624
22/08,3773,3823
23/08,3893,3886
24/08,4013,4018
25/08,4245,4146
26/08,4480,4395
27/08,4700,4632
28/08,5072,4872
29/08,5369,5261
30/08,5671,5596
31/08,6099,5932
01/09,6302,6332
02/09,6560,6443
03/09,6914,6460
04/09,7167,6407
05/09,7404,6305
06/09,7807,6172
07/09,,6030
08/09,,5906
09/09,,5822
10/09,,5795
11/09,,5825
12/09,,5912
13/09,,6045
14/09,,6217
15/09,,6422
16/09,,6652
