Date,Real,Predict
30/06,105,105
01/07,44,44
02/07,12,12
03/07,11,11
04/07,94,94
05/07,20,20
06/07,10,10
07/07,12,12
08/07,8,8
09/07,89,42
10/07,82,99
11/07,43,87
12/07,8,64
13/07,10,38
14/07,106,62
15/07,8,175
16/07,100,117
17/07,64,174
18/07,182,207
19/07,61,201
20/07,155,57
21/07,87,152
22/07,213,103
23/07,63,266
24/07,233,67
25/07,105,228
26/07,174,89
27/07,98,157
28/07,99,88
29/07,259,83
30/07,135,239
31/07,20,125
01/08,110,17
02/08,137,103
03/08,98,128
04/08,162,90
05/08,44,148
06/08,221,40
07/08,106,208
08/08,122,97
09/08,187,113
10/08,207,178
11/08,136,191
12/08,156,127
13/08,274,147
14/08,314,257
15/08,157,289
16/08,199,149
17/08,332,183
18/08,212,308
19/08,287,198
20/08,184,269
21/08,327,175
22/08,140,362
23/08,304,134
24/08,268,407
25/08,529,256
26/08,429,514
27/08,528,420
28/08,767,522
29/08,778,753
30/08,761,367
31/08,568,332
01/09,384,300
02/09,492,276
03/09,531,256
04/09,,237
05/09,,204
06/09,,137
07/09,,68
08/09,,-6
09/09,,-50
10/09,,-34
11/09,,14
12/09,,31
13/09,,62
