Date,Real,Predict
29/06,16,16
30/06,22,22
01/07,24,24
02/07,25,25
03/07,31,31
04/07,87,87
05/07,92,92
06/07,95,95
07/07,97,97
08/07,98,98
09/07,101,101
10/07,105,104
11/07,109,108
12/07,114,112
13/07,119,117
14/07,133,122
15/07,177,136
16/07,178,179
17/07,183,180
18/07,190,185
19/07,194,193
20/07,211,197
21/07,271,213
22/07,313,272
23/07,529,313
24/07,642,524
25/07,785,634
26/07,933,774
27/07,1014,918
28/07,1056,998
29/07,1276,1039
30/07,1408,1253
31/07,1520,1382
01/08,1834,1491
02/08,2064,1796
03/08,2239,2020
04/08,2447,2191
05/08,2577,2393
06/08,2676,2519
07/08,2818,2615
08/08,2946,2754
09/08,3037,2878
10/08,3176,2967
11/08,3253,3102
12/08,3351,3177
13/08,3459,3273
14/08,3553,3378
15/08,3710,3469
16/08,3822,3622
17/08,3965,3731
18/08,4108,3871
19/08,4232,4010
20/08,4349,4132
21/08,4481,4246
22/08,4496,4374
23/08,4646,4389
24/08,4712,4536
25/08,4880,4599
26/08,4993,4763
27/08,5105,4874
28/08,5247,4984
29/08,5396,5123
30/08,5505,5269
31/08,5589,5147
01/09,5713,5031
02/09,5876,4920
03/09,6227,4813
04/09,,4710
05/09,,4613
06/09,,4519
07/09,,4430
08/09,,4346
09/09,,4264
10/09,,4184
