Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,2,2
06/07,2,2
07/07,2,2
08/07,2,2
09/07,2,43
10/07,3,44
11/07,3,48
12/07,4,49
13/07,5,52
14/07,6,54
15/07,7,59
16/07,7,61
17/07,8,62
18/07,9,64
19/07,9,67
20/07,10,68
21/07,13,71
22/07,14,77
23/07,20,80
24/07,23,90
25/07,28,96
26/07,33,105
27/07,36,117
28/07,37,124
29/07,44,125
30/07,49,133
31/07,53,139
01/08,69,144
02/08,81,160
03/08,90,174
04/08,106,184
05/08,115,200
06/08,123,210
07/08,131,218
08/08,142,227
09/08,153,238
10/08,167,251
11/08,177,265
12/08,187,276
13/08,198,288
14/08,206,300
15/08,227,308
16/08,240,333
17/08,256,346
18/08,272,363
19/08,287,381
20/08,303,398
21/08,317,415
22/08,320,430
23/08,351,433
24/08,360,469
25/08,379,480
26/08,392,503
27/08,406,519
28/08,421,536
29/08,438,555
30/08,449,577
31/08,458,728
01/09,472,890
02/09,490,1061
03/09,511,1242
04/09,,1431
05/09,,1629
06/09,,1836
07/09,,2051
08/09,,2273
09/09,,2503
10/09,,2740
