Date,Real,Predict
29/06,506,506
30/06,577,577
01/07,22,22
02/07,49,49
03/07,39,39
04/07,122,122
05/07,110,110
06/07,14,14
07/07,83,83
08/07,25,25
09/07,159,7
10/07,23,160
11/07,17,25
12/07,41,19
13/07,37,43
14/07,115,41
15/07,41,120
16/07,98,46
17/07,43,100
18/07,253,53
19/07,283,255
20/07,92,285
21/07,176,93
22/07,160,180
23/07,115,158
24/07,146,112
25/07,80,144
26/07,134,78
27/07,16,140
28/07,65,20
29/07,99,64
30/07,240,96
31/07,64,227
01/08,129,64
02/08,154,124
03/08,248,148
04/08,191,234
05/08,163,177
06/08,206,153
07/08,175,194
08/08,122,163
09/08,84,117
10/08,229,85
11/08,141,218
12/08,179,137
13/08,93,173
14/08,370,92
15/08,209,343
16/08,149,202
17/08,269,141
18/08,303,255
19/08,63,290
20/08,229,63
21/08,73,216
22/08,107,70
23/08,193,105
24/08,31,187
25/08,116,44
26/08,72,116
27/08,71,77
28/08,9,76
29/08,51,-117
30/08,116,-151
31/08,106,-195
01/09,76,-235
02/09,106,-257
03/09,,-265
04/09,,-258
05/09,,-246
06/09,,-230
07/09,,-212
08/09,,-200
09/09,,-188
10/09,,-175
11/09,,-162
12/09,,-149
