Date,Real,Predict
29/06,8,8
30/06,8,8
01/07,13,13
02/07,14,14
03/07,16,16
04/07,20,20
05/07,28,28
06/07,29,29
07/07,30,30
08/07,30,30
09/07,30,45
10/07,30,45
11/07,48,45
12/07,54,68
13/07,56,75
14/07,57,78
15/07,117,79
16/07,118,139
17/07,121,140
18/07,126,144
19/07,132,150
20/07,145,157
21/07,149,170
22/07,193,174
23/07,236,219
24/07,282,262
25/07,392,308
26/07,398,418
27/07,459,425
28/07,475,487
29/07,677,503
30/07,711,703
31/07,746,736
01/08,782,771
02/08,853,806
03/08,917,876
04/08,1050,940
05/08,1100,1071
06/08,1196,1121
07/08,1241,1216
08/08,1313,1260
09/08,1393,1332
10/08,1505,1411
11/08,1623,1522
12/08,1797,1640
13/08,1828,1813
14/08,2007,1844
15/08,2011,2021
16/08,2167,2025
17/08,2233,2179
18/08,2353,2245
19/08,2360,2364
20/08,2365,2370
21/08,2581,2375
22/08,2664,2590
23/08,2671,2673
24/08,2778,2681
25/08,2854,2788
26/08,2911,2864
27/08,2979,2921
28/08,3050,2990
29/08,3112,3060
30/08,3155,3123
31/08,3221,3150
01/09,3264,3193
02/09,3291,3252
03/09,3335,3326
04/09,,3414
05/09,,3510
06/09,,3611
07/09,,3718
08/09,,3828
09/09,,3943
10/09,,4064
