Date,Real,Predict
30/06,21,21
01/07,36,36
02/07,96,96
03/07,1,1
04/07,61,61
05/07,101,101
06/07,0,0
07/07,0,0
08/07,0,0
09/07,2,0
10/07,21,2
11/07,56,21
12/07,96,56
13/07,2,95
14/07,64,11
15/07,96,68
16/07,55,101
17/07,4,61
18/07,55,11
19/07,47,57
20/07,46,43
21/07,33,50
22/07,44,31
23/07,64,43
24/07,75,60
25/07,7,74
26/07,44,7
27/07,58,44
28/07,39,59
29/07,37,34
30/07,32,35
31/07,95,30
01/08,57,88
02/08,71,53
03/08,57,66
04/08,53,53
05/08,56,49
06/08,15,52
07/08,11,14
08/08,16,10
09/08,11,15
10/08,103,10
11/08,9,96
12/08,136,8
13/08,26,129
14/08,87,24
15/08,76,81
16/08,70,72
17/08,28,65
18/08,148,26
19/08,83,139
20/08,80,79
21/08,104,75
22/08,120,98
23/08,46,116
24/08,159,48
25/08,132,164
26/08,113,126
27/08,183,106
28/08,56,178
29/08,55,54
30/08,72,54
31/08,91,71
01/09,80,-66
02/09,161,-68
03/09,112,-70
04/09,185,-70
05/09,344,-69
06/09,,-68
07/09,,-66
08/09,,-64
09/09,,-62
10/09,,-60
11/09,,-57
12/09,,-55
13/09,,-52
14/09,,-50
15/09,,-47
