Date,Real,Predict
29/06,11,11
30/06,12,12
01/07,12,12
02/07,13,13
03/07,18,18
04/07,51,51
05/07,59,59
06/07,75,75
07/07,91,91
08/07,94,94
09/07,94,128
10/07,95,129
11/07,96,131
12/07,100,132
13/07,104,138
14/07,113,143
15/07,154,156
16/07,159,196
17/07,164,204
18/07,170,211
19/07,185,219
20/07,199,239
21/07,221,255
22/07,262,278
23/07,369,320
24/07,529,427
25/07,544,588
26/07,626,603
27/07,641,687
28/07,903,703
29/07,1091,956
30/07,1265,1139
31/07,1303,1310
01/08,1632,1347
02/08,1843,1668
03/08,1989,1874
04/08,2009,2018
05/08,2153,2037
06/08,2215,2178
07/08,2330,2239
08/08,2416,2351
09/08,2475,2435
10/08,2525,2494
11/08,2558,2542
12/08,2722,2575
13/08,2749,2737
14/08,2959,2764
15/08,3036,2969
16/08,3059,3047
17/08,3181,3069
18/08,3192,3189
19/08,3381,3200
20/08,3458,3386
21/08,3554,3462
22/08,3568,3556
23/08,3624,3570
24/08,3670,3626
25/08,3759,3673
26/08,3777,3763
27/08,3928,3781
28/08,4084,3935
29/08,4192,4093
30/08,4410,4202
31/08,4734,4208
01/09,4936,4208
02/09,5215,4204
03/09,5296,4195
04/09,,4181
05/09,,4162
06/09,,4141
07/09,,4118
08/09,,4093
09/09,,4067
10/09,,4040
