Date,Real,Predict
29/06,179,179
30/06,220,220
01/07,238,238
02/07,255,255
03/07,327,327
04/07,445,445
05/07,489,489
06/07,608,608
07/07,685,685
08/07,761,761
09/07,847,769
10/07,896,854
11/07,980,903
12/07,1086,987
13/07,1269,1092
14/07,1437,1273
15/07,2209,1440
16/07,2364,2201
17/07,2608,2355
18/07,2830,2596
19/07,3139,2816
20/07,3726,3122
21/07,4905,3703
22/07,6490,4865
23/07,8536,6429
24/07,10767,8449
25/07,12654,10648
26/07,14766,12508
27/07,16721,14592
28/07,21075,16522
29/07,24926,20816
30/07,28054,24610
31/07,30879,27692
01/08,34370,30475
02/08,37574,33915
03/08,40699,37075
04/08,43475,40159
05/08,46516,42896
06/08,49339,45894
07/08,52672,48678
08/08,55495,51963
09/08,57701,54747
10/08,60665,56922
11/08,62707,59846
12/08,64856,61860
13/08,67031,63980
14/08,70448,66128
15/08,72594,69498
16/08,75310,71616
17/08,77871,74293
18/08,80162,76817
19/08,82762,79078
20/08,84980,81643
21/08,87526,83831
22/08,89268,86339
23/08,90939,88062
24/08,93010,89713
25/08,95319,91753
26/08,97440,94028
27/08,99676,96117
28/08,102319,98320
29/08,104565,100924
30/08,106937,103141
31/08,109990,105483
01/09,112689,108490
02/09,115744,107013
03/09,119916,105558
04/09,122182,104124
05/09,124888,102711
06/09,125056,101320
07/09,,99948
08/09,,98597
09/09,,97266
10/09,,95954
11/09,,94662
12/09,,93389
13/09,,92135
14/09,,90899
15/09,,89681
16/09,,88481
17/09,,87299
18/09,,86134
19/09,,84987
20/09,,83856
21/09,,82742
22/09,,81645
23/09,,80563
24/09,,79498
25/09,,78448
26/09,,77414
