Date,Real,Predict
29/06,7,7
30/06,12,12
01/07,13,13
02/07,13,13
03/07,14,14
04/07,38,38
05/07,40,40
06/07,42,42
07/07,43,43
08/07,44,44
09/07,50,170
10/07,53,189
11/07,55,205
12/07,55,213
13/07,56,214
14/07,64,216
15/07,68,239
16/07,74,243
17/07,79,263
18/07,91,276
19/07,96,315
20/07,120,328
21/07,146,371
22/07,222,404
23/07,258,494
24/07,365,532
25/07,417,649
26/07,478,704
27/07,507,778
28/07,622,815
29/07,841,915
30/07,944,1115
31/07,959,1211
01/08,1055,1226
02/08,1159,1312
03/08,1233,1409
04/08,1371,1478
05/08,1406,1603
06/08,1564,1635
07/08,1655,1784
08/08,1745,1866
09/08,1849,1950
10/08,2007,2054
11/08,2090,2200
12/08,2179,2281
13/08,2350,2369
14/08,2607,2536
15/08,2683,2769
16/08,2846,2849
17/08,3086,2996
18/08,3217,3220
19/08,3388,3347
20/08,3510,3515
21/08,3715,3631
22/08,3773,3829
23/08,3893,3892
24/08,4013,4024
25/08,4245,4152
26/08,4480,4402
27/08,4700,4637
28/08,5072,4879
29/08,5369,5268
30/08,5671,5607
31/08,6099,5947
01/09,6302,6342
02/09,6560,6445
03/09,6914,6446
04/09,7167,6378
05/09,7404,6265
06/09,7807,6129
07/09,,5995
08/09,,5895
09/09,,5871
10/09,,5977
11/09,,6267
12/09,,6772
13/09,,7492
14/09,,8404
15/09,,9465
16/09,,10619
