Date,Real,Predict
29/06,514,514
30/06,581,581
01/07,24,24
02/07,90,90
03/07,19,19
04/07,64,64
05/07,86,86
06/07,91,91
07/07,48,48
08/07,34,34
09/07,19,1239
10/07,70,20
11/07,60,71
12/07,88,54
13/07,21,87
14/07,65,15
15/07,88,59
16/07,79,84
17/07,121,79
18/07,178,121
19/07,106,180
20/07,101,107
21/07,268,100
22/07,40,263
23/07,181,42
24/07,239,171
25/07,121,226
26/07,330,112
27/07,237,313
28/07,111,230
29/07,236,91
30/07,138,210
31/07,102,138
01/08,127,89
02/08,103,119
03/08,105,109
04/08,127,97
05/08,60,138
06/08,154,56
07/08,127,138
08/08,106,105
09/08,163,96
10/08,193,150
11/08,137,174
12/08,80,119
13/08,148,59
14/08,101,124
15/08,264,80
16/08,179,240
17/08,187,161
18/08,130,176
19/08,136,129
20/08,163,147
21/08,48,176
22/08,207,67
23/08,149,207
24/08,133,152
25/08,114,132
26/08,40,97
27/08,130,33
28/08,100,122
29/08,15,90
30/08,8,-2
31/08,15,-4
01/09,5,885
02/09,11,876
03/09,0,851
04/09,16,795
05/09,,703
06/09,,598
07/09,,489
08/09,,367
09/09,,255
10/09,,381
11/09,,487
