Date,Real,Predict
02/07,126,126
03/07,99,99
04/07,99,99
05/07,99,99
06/07,35,35
07/07,11,11
08/07,17,17
09/07,16,16
10/07,14,14
11/07,13,13
12/07,21,21
13/07,12,32
14/07,15,19
15/07,28,24
16/07,42,42
17/07,37,64
18/07,42,57
19/07,50,65
20/07,43,77
21/07,37,66
22/07,37,57
23/07,42,56
24/07,37,64
25/07,44,57
26/07,47,66
27/07,54,71
28/07,46,81
29/07,50,68
30/07,52,74
31/07,57,78
01/08,60,85
02/08,68,88
03/08,66,101
04/08,58,97
05/08,49,86
06/08,49,73
07/08,50,73
08/08,50,75
09/08,56,74
10/08,58,83
11/08,54,86
12/08,55,81
13/08,58,81
14/08,56,86
15/08,55,84
16/08,60,82
17/08,62,89
18/08,67,92
19/08,71,100
20/08,78,106
21/08,82,116
22/08,73,122
23/08,73,109
24/08,75,109
25/08,77,111
26/08,69,115
27/08,75,102
28/08,69,112
29/08,61,102
30/08,49,91
31/08,44,73
01/09,46,65
02/09,44,67
03/09,,96
04/09,,132
05/09,,175
06/09,,226
07/09,,284
08/09,,350
09/09,,422
10/09,,501
11/09,,583
12/09,,669
13/09,,759
14/09,,851
15/09,,944
16/09,,1037
17/09,,1128
