Date,Real,Predict
29/06,13,13
30/06,21,21
01/07,22,22
02/07,27,27
03/07,52,52
04/07,109,109
05/07,135,135
06/07,142,142
07/07,145,145
08/07,148,148
09/07,157,338
10/07,162,359
11/07,168,377
12/07,182,392
13/07,200,426
14/07,218,458
15/07,351,494
16/07,364,629
17/07,366,659
18/07,390,663
19/07,410,717
20/07,423,754
21/07,495,773
22/07,614,855
23/07,697,986
24/07,822,1069
25/07,841,1199
26/07,919,1219
27/07,1020,1305
28/07,1036,1421
29/07,1290,1436
30/07,1618,1676
31/07,1650,1991
01/08,1850,2021
02/08,1986,2210
03/08,2018,2341
04/08,2050,2372
05/08,2738,2403
06/08,2754,3059
07/08,3106,3075
08/08,3255,3408
09/08,3306,3551
10/08,3443,3602
11/08,3574,3733
12/08,3643,3862
13/08,3764,3930
14/08,3918,4049
15/08,3999,4195
16/08,4176,4278
17/08,4342,4445
18/08,4483,4605
19/08,4623,4743
20/08,4768,4881
21/08,4905,5022
22/08,4977,5156
23/08,5055,5231
24/08,5170,5314
25/08,5320,5432
26/08,5443,5588
27/08,5591,5711
28/08,5648,5866
29/08,5789,6168
30/08,5919,6491
31/08,6038,6836
01/09,6083,7203
02/09,6373,7590
03/09,,7992
04/09,,8403
05/09,,8819
06/09,,9235
07/09,,9648
08/09,,10057
09/09,,10460
10/09,,10854
11/09,,11239
12/09,,11614
