Date,Real,Predict
29/06,1,1
30/06,1,1
01/07,1,1
02/07,1,1
03/07,1,1
04/07,3,3
05/07,4,4
06/07,4,4
07/07,4,4
08/07,4,4
09/07,4,69
10/07,6,71
11/07,6,77
12/07,7,79
13/07,9,81
14/07,10,85
15/07,11,91
16/07,13,92
17/07,17,99
18/07,20,111
19/07,21,119
20/07,25,124
21/07,35,139
22/07,41,158
23/07,45,170
24/07,55,176
25/07,59,195
26/07,68,201
27/07,76,220
28/07,88,238
29/07,93,248
30/07,96,254
31/07,101,257
01/08,116,263
02/08,126,279
03/08,132,290
04/08,149,297
05/08,157,314
06/08,167,323
07/08,179,334
08/08,190,346
09/08,199,358
10/08,224,368
11/08,235,394
12/08,249,406
13/08,258,422
14/08,283,432
15/08,311,458
16/08,340,489
17/08,355,519
18/08,377,534
19/08,411,558
20/08,430,596
21/08,450,775
22/08,482,949
23/08,511,1118
24/08,524,1283
25/08,,1444
26/08,,1602
27/08,,1756
28/08,,1907
29/08,,2055
30/08,,2201
31/08,,2345
