Date,Real,Predict
29/06,8,8
30/06,8,8
01/07,13,13
02/07,14,14
03/07,16,16
04/07,20,20
05/07,28,28
06/07,29,29
07/07,30,30
08/07,30,30
09/07,30,109
10/07,30,109
11/07,48,109
12/07,54,148
13/07,56,162
14/07,57,165
15/07,117,167
16/07,118,224
17/07,121,226
18/07,126,232
19/07,132,242
20/07,145,252
21/07,149,269
22/07,193,273
23/07,236,318
24/07,282,359
25/07,392,404
26/07,398,509
27/07,459,515
28/07,475,580
29/07,677,594
30/07,711,776
31/07,746,806
01/08,782,838
02/08,853,870
03/08,917,935
04/08,1050,993
05/08,1100,1112
06/08,1196,1157
07/08,1241,1244
08/08,1313,1284
09/08,1393,1350
10/08,1505,1425
11/08,1623,1526
12/08,1797,1635
13/08,1828,1798
14/08,2007,1826
15/08,2011,1987
16/08,2167,1991
17/08,2233,2130
18/08,2353,2190
19/08,2360,2301
20/08,2365,2308
21/08,2581,2270
22/08,2664,2244
23/08,2671,2227
24/08,2778,2219
25/08,,2216
26/08,,2218
27/08,,2224
28/08,,2233
29/08,,2244
30/08,,2256
31/08,,2269
