Date,Real,Predict
02/07,89,89
03/07,120,120
04/07,112,112
05/07,80,80
06/07,58,58
07/07,40,40
08/07,7,7
09/07,24,24
10/07,24,24
11/07,23,23
12/07,25,25
13/07,26,28
14/07,8,28
15/07,10,9
16/07,11,10
17/07,10,12
18/07,9,11
19/07,13,10
20/07,12,14
21/07,15,13
22/07,16,17
23/07,18,18
24/07,19,20
25/07,23,21
26/07,26,25
27/07,29,28
28/07,27,32
29/07,29,30
30/07,33,32
31/07,40,36
01/08,44,43
02/08,54,49
03/08,49,59
04/08,46,54
05/08,42,50
06/08,41,46
07/08,35,44
08/08,42,38
09/08,48,45
10/08,48,52
11/08,60,52
12/08,63,64
13/08,83,68
14/08,88,90
15/08,139,94
16/08,155,150
17/08,197,167
18/08,223,212
19/08,254,240
20/08,317,273
21/08,340,339
22/08,412,364
23/08,406,440
24/08,374,433
25/08,271,401
26/08,265,292
27/08,148,288
28/08,97,162
29/08,80,107
30/08,59,88
31/08,4,65
01/09,0,4
02/09,0,0
03/09,,0
04/09,,0
05/09,,0
06/09,,0
07/09,,0
08/09,,0
09/09,,0
10/09,,0
11/09,,0
12/09,,0
13/09,,0
14/09,,0
