Date,Real,Predict
29/06,38,38
30/06,54,54
01/07,58,58
02/07,59,59
03/07,73,73
04/07,154,154
05/07,165,165
06/07,169,169
07/07,172,172
08/07,175,175
09/07,180,227
10/07,188,233
11/07,192,244
12/07,196,250
13/07,207,255
14/07,224,267
15/07,260,287
16/07,275,323
17/07,309,342
18/07,328,382
19/07,346,405
20/07,446,426
21/07,650,533
22/07,834,741
23/07,984,928
24/07,1380,1077
25/07,1500,1473
26/07,1775,1593
27/07,1994,1871
28/07,2448,2095
29/07,2620,2538
30/07,2687,2707
31/07,2808,2773
01/08,3111,2891
02/08,3303,3188
03/08,3410,3376
04/08,3632,3481
05/08,3743,3698
06/08,3877,3807
07/08,4085,3938
08/08,4222,4142
09/08,4294,4277
10/08,4532,4349
11/08,4622,4582
12/08,4758,4670
13/08,4848,4805
14/08,5153,4893
15/08,5368,5192
16/08,5621,5406
17/08,5752,5655
18/08,5950,5784
19/08,6238,5979
20/08,6371,6264
21/08,6558,6395
22/08,6731,6580
23/08,6872,6753
24/08,6967,6894
25/08,7137,6989
26/08,7443,7158
27/08,7544,7462
28/08,7599,7563
29/08,7642,7618
30/08,7758,7661
31/08,8013,7677
01/09,8118,7687
02/09,8223,7693
03/09,8330,7694
04/09,,7690
05/09,,7679
06/09,,7664
07/09,,7645
08/09,,7624
09/09,,7602
10/09,,7578
