Date,Real,Predict
29/06,1,1
30/06,1,1
01/07,1,1
02/07,1,1
03/07,1,1
04/07,3,3
05/07,4,4
06/07,4,4
07/07,4,4
08/07,4,4
09/07,4,58
10/07,6,59
11/07,6,65
12/07,7,67
13/07,9,69
14/07,10,73
15/07,11,77
16/07,13,79
17/07,17,85
18/07,20,96
19/07,21,104
20/07,25,108
21/07,35,122
22/07,41,141
23/07,45,153
24/07,55,159
25/07,59,178
26/07,68,184
27/07,76,202
28/07,88,220
29/07,93,230
30/07,96,235
31/07,101,238
01/08,116,243
02/08,126,258
03/08,132,269
04/08,149,275
05/08,157,291
06/08,167,298
07/08,179,308
08/08,190,321
09/08,199,332
10/08,224,342
11/08,235,368
12/08,249,379
13/08,258,395
14/08,283,405
15/08,311,432
16/08,340,464
17/08,355,493
18/08,377,509
19/08,411,533
20/08,430,570
21/08,450,590
22/08,482,612
23/08,511,648
24/08,524,680
25/08,544,694
26/08,579,718
27/08,592,756
28/08,598,771
29/08,603,778
30/08,615,783
31/08,643,958
01/09,655,1128
02/09,667,1294
03/09,673,1455
04/09,,1611
05/09,,1762
06/09,,1908
07/09,,2052
08/09,,2193
09/09,,2335
10/09,,2477
