Date,Real,Predict
29/06,89,89
30/06,120,120
01/07,112,112
02/07,80,80
03/07,58,58
04/07,40,40
05/07,7,7
06/07,24,24
07/07,24,24
08/07,23,23
09/07,25,45
10/07,26,50
11/07,8,50
12/07,10,15
13/07,11,19
14/07,10,22
15/07,9,19
16/07,13,18
17/07,12,25
18/07,15,22
19/07,16,28
20/07,18,29
21/07,19,33
22/07,23,34
23/07,26,41
24/07,29,46
25/07,27,52
26/07,29,47
27/07,33,50
28/07,40,56
29/07,44,67
30/07,54,74
31/07,49,89
01/08,46,82
02/08,42,75
03/08,41,69
04/08,35,67
05/08,42,57
06/08,48,68
07/08,48,79
08/08,60,79
09/08,63,97
10/08,83,102
11/08,88,135
12/08,139,142
13/08,155,226
14/08,197,252
15/08,223,319
16/08,254,361
17/08,317,411
18/08,340,511
19/08,412,548
20/08,406,663
21/08,374,652
22/08,271,600
23/08,277,435
24/08,220,443
25/08,200,353
26/08,267,318
27/08,299,420
28/08,267,467
29/08,,730
30/08,,1138
31/08,,1768
01/09,,2736
02/09,,4203
03/09,,6388
04/09,,9553
05/09,,13949
06/09,,19676
07/09,,26471
08/09,,33556
09/09,,39814
10/09,,44380
11/09,,47154
12/09,,48617
