Date,Real,Predict
30/06,374,374
01/07,179,179
02/07,73,73
03/07,109,109
04/07,317,317
05/07,114,114
06/07,22,22
07/07,44,44
08/07,39,39
09/07,75,-46
10/07,256,75
11/07,78,250
12/07,68,77
13/07,121,69
14/07,227,123
15/07,68,222
16/07,255,68
17/07,430,252
18/07,285,423
19/07,215,278
20/07,649,209
21/07,688,639
22/07,516,673
23/07,264,506
24/07,861,254
25/07,244,845
26/07,786,236
27/07,736,772
28/07,391,719
29/07,204,370
30/07,88,195
31/07,160,88
01/08,349,139
02/08,253,337
03/08,142,246
04/08,261,142
05/08,141,249
06/08,187,134
07/08,243,181
08/08,185,239
09/08,130,179
10/08,312,135
11/08,146,316
12/08,239,150
13/08,144,236
14/08,373,149
15/08,446,371
16/08,308,438
17/08,181,303
18/08,319,189
19/08,485,311
20/08,200,468
21/08,298,210
22/08,416,308
23/08,357,401
24/08,211,344
25/08,388,201
26/08,560,368
27/08,241,528
28/08,114,227
29/08,114,114
30/08,293,109
31/08,338,293
01/09,199,329
02/09,200,-208
03/09,160,646
04/09,756,4772
05/09,109,20557
06/09,343,32481
07/09,,3366
08/09,,19223
09/09,,31426
10/09,,4178
11/09,,23223
12/09,,22332
13/09,,22651
14/09,,20857
15/09,,23295
16/09,,18453
17/09,,26279
18/09,,9262
19/09,,31491
20/09,,-4899
21/09,,3435
22/09,,25133
23/09,,5249
24/09,,27774
25/09,,-4294
26/09,,10277
