Date,Real,Predict
29/06,22,22
30/06,25,25
01/07,25,25
02/07,25,25
03/07,27,27
04/07,43,43
05/07,47,47
06/07,64,64
07/07,73,73
08/07,89,89
09/07,89,213
10/07,92,213
11/07,93,223
12/07,95,226
13/07,97,231
14/07,102,234
15/07,123,244
16/07,129,265
17/07,147,280
18/07,158,316
19/07,174,339
20/07,197,370
21/07,229,403
22/07,287,440
23/07,323,504
24/07,409,540
25/07,437,630
26/07,511,659
27/07,581,741
28/07,663,822
29/07,840,898
30/07,974,1068
31/07,1194,1197
01/08,1375,1410
02/08,1613,1582
03/08,1814,1812
04/08,2014,2007
05/08,2116,2197
06/08,2334,2295
07/08,2588,2507
08/08,2770,2748
09/08,2877,2925
10/08,3161,3032
11/08,3344,3305
12/08,3475,3486
13/08,3641,3617
14/08,3707,3781
15/08,3881,3844
16/08,3971,4023
17/08,4161,4108
18/08,4291,4292
19/08,4412,4421
20/08,4461,4541
21/08,4606,4589
22/08,4804,4732
23/08,4826,4940
24/08,4919,4963
25/08,5121,5060
26/08,5159,5271
27/08,5305,5309
28/08,5356,5464
29/08,5406,5623
30/08,5527,5782
31/08,5771,5940
01/09,5957,6094
02/09,6201,6244
03/09,,6390
04/09,,6530
05/09,,6665
06/09,,6793
07/09,,6915
08/09,,7031
09/09,,7141
10/09,,7245
11/09,,7342
12/09,,7434
