Date,Real,Predict
02/07,16,16
03/07,22,22
04/07,24,24
05/07,25,25
06/07,31,31
07/07,87,87
08/07,92,92
09/07,95,95
10/07,97,97
11/07,98,98
12/07,101,161
13/07,105,166
14/07,109,174
15/07,114,181
16/07,119,189
17/07,133,195
18/07,177,215
19/07,178,260
20/07,183,262
21/07,190,269
22/07,194,279
23/07,211,284
24/07,271,305
25/07,313,369
26/07,529,413
27/07,642,633
28/07,785,749
29/07,933,896
30/07,1014,1053
31/07,1056,1140
01/08,1276,1181
02/08,1408,1400
03/08,1520,1532
04/08,1834,1644
05/08,2064,1956
06/08,2239,2186
07/08,2447,2361
08/08,2577,2567
09/08,2676,2697
10/08,2818,2796
11/08,2946,2937
12/08,3037,3065
13/08,3176,3158
14/08,3253,3296
15/08,3351,3374
16/08,3459,3473
17/08,3553,3582
18/08,3710,3676
19/08,3822,3836
20/08,3965,3948
21/08,4108,4091
22/08,4232,4235
23/08,4349,4360
24/08,4481,4477
25/08,4496,4610
26/08,4646,4626
27/08,4712,4782
28/08,4880,4850
29/08,4993,5023
30/08,5105,5138
31/08,5247,5254
01/09,5396,5399
02/09,5505,5555
03/09,5589,5706
04/09,5713,5849
05/09,5876,5985
06/09,6227,6113
07/09,6276,6234
08/09,,6348
09/09,,6457
10/09,,6559
11/09,,6656
12/09,,6747
13/09,,6834
14/09,,6916
15/09,,6993
16/09,,7066
17/09,,7136
