Date,Real,Predict
29/06,76,76
30/06,64,64
01/07,54,54
02/07,50,50
03/07,42,42
04/07,11,11
05/07,12,12
06/07,16,16
07/07,25,25
08/07,25,25
09/07,26,32
10/07,29,33
11/07,26,37
12/07,20,32
13/07,27,25
14/07,27,34
15/07,19,34
16/07,28,24
17/07,26,35
18/07,24,32
19/07,28,30
20/07,34,35
21/07,32,42
22/07,38,39
23/07,39,47
24/07,37,47
25/07,34,46
26/07,28,42
27/07,37,34
28/07,46,45
29/07,46,56
30/07,47,56
31/07,47,57
01/08,30,56
02/08,15,36
03/08,13,18
04/08,10,15
05/08,11,13
06/08,11,13
07/08,14,13
08/08,15,17
09/08,20,18
10/08,35,25
11/08,55,42
12/08,90,66
13/08,128,108
14/08,160,154
15/08,178,193
16/08,195,214
17/08,160,234
18/08,160,193
19/08,147,192
20/08,191,177
21/08,186,229
22/08,223,224
23/08,228,267
24/08,228,273
25/08,184,274
26/08,190,220
27/08,171,227
28/08,137,205
29/08,,243
30/08,,288
31/08,,339
01/09,,396
02/09,,462
03/09,,535
04/09,,618
05/09,,710
06/09,,812
07/09,,925
08/09,,1049
09/09,,1186
10/09,,1334
11/09,,1496
12/09,,1671
