Date,Real,Predict
29/06,70,70
30/06,87,87
01/07,40,40
02/07,24,24
03/07,21,21
04/07,18,18
05/07,1,1
06/07,20,20
07/07,24,24
08/07,25,25
09/07,25,40
10/07,30,40
11/07,11,48
12/07,7,18
13/07,8,12
14/07,9,13
15/07,5,14
16/07,7,8
17/07,5,11
18/07,5,8
19/07,5,7
20/07,7,8
21/07,7,11
22/07,8,11
23/07,8,12
24/07,7,11
25/07,10,10
26/07,8,15
27/07,7,12
28/07,8,11
29/07,9,11
30/07,17,14
31/07,17,23
01/08,19,23
02/08,19,26
03/08,18,26
04/08,5,25
05/08,9,6
06/08,8,13
07/08,26,11
08/08,27,36
09/08,55,38
10/08,51,76
11/08,59,71
12/08,49,82
13/08,60,68
14/08,34,83
15/08,34,47
16/08,41,48
17/08,50,57
18/08,38,70
19/08,51,52
20/08,58,70
21/08,52,79
22/08,60,71
23/08,65,83
24/08,56,89
25/08,50,76
26/08,45,68
27/08,26,61
28/08,,84
29/08,,114
30/08,,157
31/08,,216
01/09,,299
02/09,,415
03/09,,578
04/09,,807
05/09,,1129
06/09,,1583
07/09,,2219
08/09,,3112
09/09,,4355
10/09,,6071
11/09,,8412
