Date,Real,Predict
29/06,11,11
30/06,12,12
01/07,12,12
02/07,13,13
03/07,18,18
04/07,51,51
05/07,59,59
06/07,75,75
07/07,91,91
08/07,94,94
09/07,94,121
10/07,95,121
11/07,96,123
12/07,100,124
13/07,104,130
14/07,113,134
15/07,154,146
16/07,159,188
17/07,164,195
18/07,170,201
19/07,185,209
20/07,199,228
21/07,221,244
22/07,262,267
23/07,369,309
24/07,529,417
25/07,544,580
26/07,626,596
27/07,641,681
28/07,903,696
29/07,1091,955
30/07,1265,1142
31/07,1303,1316
01/08,1632,1354
02/08,1843,1680
03/08,1989,1891
04/08,2009,2037
05/08,2153,2057
06/08,2215,2200
07/08,2330,2262
08/08,2416,2376
09/08,2475,2462
10/08,2525,2521
11/08,2558,2571
12/08,2722,2604
13/08,2749,2770
14/08,2959,2797
15/08,3036,3006
16/08,3059,3084
17/08,3181,3107
18/08,3192,3228
19/08,3381,3239
20/08,3458,3429
21/08,3554,3478
22/08,3568,3526
23/08,3624,3575
24/08,3670,3623
25/08,,3672
26/08,,3720
27/08,,3769
28/08,,3818
29/08,,3867
30/08,,3916
31/08,,3966
