Date,Real,Predict
29/06,394,394
30/06,340,340
01/07,303,303
02/07,208,208
03/07,132,132
04/07,173,173
05/07,205,205
06/07,295,295
07/07,289,289
08/07,291,291
09/07,305,434
10/07,291,453
11/07,213,428
12/07,248,312
13/07,347,361
14/07,328,503
15/07,344,472
16/07,409,491
17/07,393,579
18/07,385,552
19/07,395,536
20/07,461,545
21/07,423,633
22/07,478,577
23/07,519,646
24/07,580,698
25/07,527,776
26/07,595,701
27/07,618,788
28/07,655,816
29/07,669,860
30/07,770,874
31/07,747,1002
01/08,776,970
02/08,721,1005
03/08,727,933
04/08,697,939
05/08,674,900
06/08,692,869
07/08,828,892
08/08,932,1066
09/08,1121,1199
10/08,1356,1439
11/08,1514,1739
12/08,1756,1940
13/08,2082,2247
14/08,2476,2662
15/08,2710,3163
16/08,2938,3458
17/08,3081,3746
18/08,3173,3923
19/08,3228,4036
20/08,3552,4099
21/08,3587,4496
22/08,3841,4522
23/08,4169,4827
24/08,4282,5209
25/08,4285,5304
26/08,4180,5281
27/08,3966,5118
28/08,3672,4824
29/08,3554,4430
30/08,3275,4248
31/08,3402,3886
01/09,3278,3997
02/09,,4707
03/09,,5557
04/09,,6578
05/09,,7808
06/09,,9291
07/09,,11082
08/09,,13250
09/09,,15875
10/09,,19061
11/09,,22932
12/09,,27630
13/09,,33330
14/09,,40242
15/09,,48614
16/09,,58736
