Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,0,0
05/07,1,1
06/07,1,1
07/07,1,1
08/07,1,1
09/07,1,2
10/07,1,2
11/07,2,2
12/07,3,3
13/07,4,4
14/07,4,6
15/07,5,6
16/07,6,7
17/07,7,8
18/07,10,9
19/07,11,13
20/07,13,14
21/07,16,17
22/07,17,20
23/07,19,21
24/07,20,24
25/07,29,25
26/07,33,34
27/07,39,39
28/07,45,46
29/07,57,52
30/07,63,64
31/07,66,70
01/08,69,73
02/08,70,76
03/08,72,77
04/08,76,79
05/08,89,83
06/08,98,96
07/08,113,105
08/08,126,120
09/08,148,133
10/08,151,156
11/08,170,159
12/08,173,178
13/08,195,181
14/08,209,203
15/08,228,217
16/08,248,236
17/08,260,256
18/08,276,269
19/08,305,285
20/08,336,314
21/08,355,345
22/08,365,364
23/08,376,375
24/08,391,386
25/08,403,401
26/08,405,413
27/08,406,415
28/08,413,416
29/08,419,425
30/08,446,433
31/08,476,439
01/09,505,445
02/09,525,449
03/09,,453
04/09,,457
05/09,,460
06/09,,462
07/09,,465
08/09,,467
09/09,,469
10/09,,471
11/09,,472
12/09,,474
