Date,Real,Predict
29/06,1478,1478
30/06,1655,1655
01/07,62,62
02/07,73,73
03/07,333,333
04/07,155,155
05/07,95,95
06/07,11,11
07/07,58,58
08/07,41,41
09/07,106,81
10/07,194,115
11/07,3,194
12/07,19,6
13/07,338,27
14/07,181,342
15/07,19,181
16/07,140,19
17/07,323,147
18/07,431,325
19/07,368,433
20/07,443,378
21/07,786,445
22/07,489,796
23/07,504,510
24/07,629,497
25/07,205,636
26/07,444,214
27/07,969,448
28/07,680,960
29/07,328,651
30/07,468,326
31/07,1217,458
01/08,548,1172
02/08,256,523
03/08,104,245
04/08,91,99
05/08,44,86
06/08,71,42
07/08,72,68
08/08,94,68
09/08,103,90
10/08,71,99
11/08,85,68
12/08,82,82
13/08,79,79
14/08,107,76
15/08,73,102
16/08,61,71
17/08,50,58
18/08,98,48
19/08,84,94
20/08,84,81
21/08,107,81
22/08,84,104
23/08,109,82
24/08,205,108
25/08,92,203
26/08,273,97
27/08,312,275
28/08,147,313
29/08,174,44
30/08,62,82
31/08,141,117
01/09,202,150
02/09,433,182
03/09,,215
04/09,,247
05/09,,278
06/09,,308
07/09,,338
08/09,,368
09/09,,396
10/09,,423
11/09,,448
12/09,,472
