Date,Real,Predict
29/06,8,8
30/06,8,8
01/07,13,13
02/07,14,14
03/07,16,16
04/07,20,20
05/07,28,28
06/07,29,29
07/07,30,30
08/07,30,30
09/07,30,168
10/07,30,168
11/07,48,168
12/07,54,225
13/07,56,243
14/07,57,247
15/07,117,250
16/07,118,309
17/07,121,312
18/07,126,320
19/07,132,334
20/07,145,348
21/07,149,368
22/07,193,373
23/07,236,421
24/07,282,463
25/07,392,510
26/07,398,619
27/07,459,626
28/07,475,698
29/07,677,711
30/07,711,890
31/07,746,921
01/08,782,953
02/08,853,984
03/08,917,1048
04/08,1050,1106
05/08,1100,1223
06/08,1196,1268
07/08,1241,1355
08/08,1313,1395
09/08,1393,1460
10/08,1505,1536
11/08,1623,1636
12/08,1797,1746
13/08,1828,1912
14/08,2007,1941
15/08,2011,2100
16/08,2167,2104
17/08,2233,2241
18/08,2353,2300
19/08,2360,2413
20/08,2365,2419
21/08,2581,2423
22/08,2664,2624
23/08,2671,2709
24/08,2778,2717
25/08,2854,2825
26/08,2911,2902
27/08,2979,2957
28/08,3037,3027
29/08,3107,3038
30/08,3200,3021
31/08,3259,2983
01/09,3283,2930
02/09,3306,2867
03/09,,2799
04/09,,2727
05/09,,2656
06/09,,2586
07/09,,2518
08/09,,2454
09/09,,2395
10/09,,2340
11/09,,2290
12/09,,2244
