Date,Real,Predict
29/06,76,76
30/06,64,64
01/07,54,54
02/07,50,50
03/07,42,42
04/07,11,11
05/07,12,12
06/07,16,16
07/07,25,25
08/07,25,25
09/07,26,27
10/07,29,28
11/07,26,32
12/07,20,28
13/07,27,21
14/07,27,29
15/07,19,29
16/07,28,21
17/07,26,30
18/07,24,28
19/07,28,25
20/07,34,30
21/07,32,36
22/07,38,34
23/07,39,40
24/07,37,41
25/07,34,40
26/07,28,36
27/07,37,29
28/07,46,39
29/07,46,49
30/07,47,49
31/07,47,50
01/08,30,49
02/08,15,31
03/08,13,15
04/08,10,13
05/08,11,11
06/08,11,11
07/08,14,12
08/08,15,15
09/08,20,16
10/08,35,22
11/08,55,37
12/08,90,58
13/08,128,95
14/08,160,136
15/08,178,170
16/08,195,189
17/08,160,206
18/08,160,170
19/08,147,170
20/08,191,156
21/08,186,202
22/08,223,197
23/08,236,236
24/08,271,250
25/08,242,287
26/08,227,256
27/08,218,240
28/08,202,231
29/08,215,214
30/08,181,226
31/08,205,191
01/09,188,216
02/09,,228
03/09,,240
04/09,,253
05/09,,267
06/09,,281
07/09,,297
08/09,,313
09/09,,330
10/09,,348
11/09,,367
12/09,,387
13/09,,409
14/09,,431
15/09,,455
16/09,,480
