Date,Real,Predict
02/07,27,27
03/07,65,65
04/07,174,174
05/07,118,118
06/07,97,97
07/07,183,183
08/07,51,51
09/07,150,150
10/07,155,155
11/07,11,39
12/07,26,8
13/07,144,19
14/07,181,136
15/07,117,172
16/07,107,117
17/07,181,117
18/07,120,190
19/07,100,122
20/07,135,110
21/07,11,147
22/07,10,9
23/07,406,1
24/07,195,389
25/07,139,190
26/07,114,126
27/07,211,112
28/07,270,218
29/07,291,267
30/07,211,286
31/07,223,191
01/08,180,197
02/08,196,159
03/08,345,171
04/08,277,306
05/08,269,250
06/08,277,240
07/08,367,252
08/08,169,336
09/08,401,154
10/08,205,368
11/08,301,190
12/08,347,284
13/08,328,322
14/08,244,309
15/08,235,231
16/08,255,221
17/08,442,237
18/08,258,420
19/08,345,238
20/08,242,321
21/08,281,228
22/08,345,267
23/08,287,324
24/08,661,271
25/08,309,632
26/08,609,303
27/08,271,582
28/08,130,267
29/08,106,137
30/08,276,116
31/08,21,279
01/09,0,40
02/09,0,-559
03/09,0,-591
04/09,0,-620
05/09,0,-640
06/09,0,-625
07/09,,-593
08/09,,-565
09/09,,-536
10/09,,-509
11/09,,-479
12/09,,-454
13/09,,-430
14/09,,-406
15/09,,-382
16/09,,-360
