Date,Real,Predict
29/06,8,8
30/06,11,11
01/07,12,12
02/07,13,13
03/07,15,15
04/07,31,31
05/07,39,39
06/07,54,54
07/07,57,57
08/07,60,60
09/07,61,126
10/07,63,128
11/07,66,135
12/07,71,142
13/07,73,153
14/07,78,156
15/07,125,165
16/07,130,211
17/07,140,221
18/07,152,239
19/07,161,262
20/07,177,277
21/07,256,298
22/07,270,384
23/07,373,399
24/07,483,500
25/07,543,610
26/07,658,670
27/07,728,791
28/07,857,868
29/07,1056,985
30/07,1161,1171
31/07,1238,1270
01/08,1348,1342
02/08,1426,1445
03/08,1505,1518
04/08,1613,1593
05/08,1660,1693
06/08,1770,1737
07/08,1879,1841
08/08,1957,1942
09/08,2048,2016
10/08,2195,2104
11/08,2279,2242
12/08,2324,2322
13/08,2416,2366
14/08,2499,2454
15/08,2626,2532
16/08,2773,2658
17/08,2908,2794
18/08,2989,2921
19/08,3070,2999
20/08,3178,3077
21/08,3208,3084
22/08,3294,3091
23/08,3353,3099
24/08,3413,3107
25/08,,3116
26/08,,3127
27/08,,3140
28/08,,3156
29/08,,3177
30/08,,3204
31/08,,3239
