Date,Real,Predict
29/06,47,47
30/06,53,53
01/07,53,53
02/07,39,39
03/07,36,36
04/07,26,26
05/07,12,12
06/07,16,16
07/07,14,14
08/07,13,13
09/07,13,21
10/07,11,22
11/07,3,18
12/07,3,5
13/07,5,5
14/07,5,9
15/07,5,9
16/07,7,9
17/07,7,12
18/07,6,12
19/07,5,10
20/07,7,9
21/07,5,11
22/07,7,8
23/07,7,11
24/07,11,12
25/07,10,19
26/07,21,16
27/07,20,35
28/07,20,33
29/07,18,33
30/07,20,29
31/07,9,33
01/08,10,14
02/08,11,16
03/08,11,18
04/08,10,18
05/08,12,16
06/08,13,20
07/08,13,21
08/08,22,21
09/08,28,36
10/08,55,45
11/08,85,88
12/08,115,137
13/08,128,186
14/08,146,206
15/08,148,236
16/08,123,238
17/08,128,198
18/08,129,206
19/08,129,209
20/08,120,208
21/08,118,193
22/08,106,190
23/08,98,170
24/08,85,158
25/08,86,136
26/08,105,139
27/08,107,170
28/08,114,172
29/08,143,183
30/08,,287
31/08,,441
01/09,,665
02/09,,983
03/09,,1427
04/09,,2035
05/09,,2856
06/09,,3941
07/09,,5352
08/09,,7146
09/09,,9377
10/09,,12078
11/09,,15253
12/09,,18861
13/09,,22801
