Date,Real,Predict
29/06,0,0
30/06,1,1
01/07,2,2
02/07,3,3
03/07,3,3
04/07,19,19
05/07,28,28
06/07,28,28
07/07,28,28
08/07,28,28
09/07,28,40
10/07,29,40
11/07,32,42
12/07,37,47
13/07,37,55
14/07,42,55
15/07,93,61
16/07,96,114
17/07,96,118
18/07,100,118
19/07,104,124
20/07,111,129
21/07,121,138
22/07,137,148
23/07,173,165
24/07,207,202
25/07,210,237
26/07,225,240
27/07,242,256
28/07,287,274
29/07,318,318
30/07,342,349
31/07,414,373
01/08,464,446
02/08,518,495
03/08,561,550
04/08,606,593
05/08,650,638
06/08,661,682
07/08,670,693
08/08,682,702
09/08,688,714
10/08,766,720
11/08,772,798
12/08,849,804
13/08,865,882
14/08,936,898
15/08,973,969
16/08,1030,1007
17/08,1050,1064
18/08,1142,1084
19/08,1191,1177
20/08,1244,1226
21/08,1309,1280
22/08,1359,1345
23/08,1377,1397
24/08,1448,1416
25/08,1506,1489
26/08,1568,1549
27/08,1644,1612
28/08,1671,1690
29/08,1692,1718
30/08,1721,1740
31/08,1790,1784
01/09,1832,1825
02/09,1916,1863
03/09,1991,1898
04/09,,1930
05/09,,1960
06/09,,1987
07/09,,2012
08/09,,2035
09/09,,2055
10/09,,2074
