Date,Real,Predict
29/06,945,945
30/06,1127,1127
01/07,61,61
02/07,353,353
03/07,193,193
04/07,221,221
05/07,276,276
06/07,40,40
07/07,42,42
08/07,42,42
09/07,135,78
10/07,148,108
11/07,104,290
12/07,249,138
13/07,189,372
14/07,234,186
15/07,249,86
16/07,222,256
17/07,26,293
18/07,369,238
19/07,231,327
20/07,82,280
21/07,243,97
22/07,333,219
23/07,147,303
24/07,271,156
25/07,39,277
26/07,223,29
27/07,340,208
28/07,14,362
29/07,301,-30
30/07,429,337
31/07,43,426
01/08,230,-23
02/08,180,104
03/08,42,168
04/08,37,-10
05/08,873,-32
06/08,22,742
07/08,410,174
08/08,202,457
09/08,92,183
10/08,180,142
11/08,214,185
12/08,122,189
13/08,194,105
14/08,188,171
15/08,168,164
16/08,216,155
17/08,230,189
18/08,227,211
19/08,235,212
20/08,219,220
21/08,218,193
22/08,173,179
23/08,198,173
24/08,257,163
25/08,342,228
26/08,225,346
27/08,355,232
28/08,98,287
29/08,384,-144
30/08,325,-227
31/08,220,-232
01/09,22,-208
02/09,583,-170
03/09,,-24
04/09,,125
05/09,,212
06/09,,311
07/09,,409
08/09,,370
09/09,,327
10/09,,281
11/09,,238
12/09,,198
