Date,Real,Predict
29/06,0,0
30/06,0,0
01/07,0,0
02/07,0,0
03/07,0,0
04/07,1,1
05/07,2,2
06/07,2,2
07/07,2,2
08/07,2,2
09/07,2,74
10/07,3,76
11/07,3,82
12/07,4,85
13/07,5,89
14/07,6,92
15/07,7,100
16/07,7,103
17/07,8,103
18/07,9,107
19/07,9,112
20/07,10,113
21/07,13,118
22/07,14,127
23/07,20,131
24/07,23,144
25/07,28,152
26/07,33,163
27/07,36,179
28/07,37,189
29/07,44,190
30/07,49,198
31/07,53,205
01/08,69,210
02/08,81,228
03/08,90,242
04/08,106,253
05/08,115,270
06/08,123,280
07/08,131,290
08/08,142,298
09/08,153,311
10/08,167,325
11/08,177,340
12/08,187,352
13/08,198,365
14/08,206,378
15/08,227,387
16/08,240,414
17/08,256,428
18/08,272,445
19/08,287,463
20/08,303,481
21/08,317,499
22/08,320,515
23/08,351,519
24/08,360,558
25/08,379,571
26/08,392,597
27/08,406,613
28/08,421,633
29/08,438,653
30/08,449,679
31/08,458,940
01/09,472,1219
02/09,490,1513
03/09,511,1820
04/09,,2135
05/09,,2454
06/09,,2772
07/09,,3085
08/09,,3392
09/09,,3693
10/09,,3987
