Date,Real,Predict
30/06,182,182
01/07,61,61
02/07,353,353
03/07,193,193
04/07,221,221
05/07,276,276
06/07,40,40
07/07,42,42
08/07,42,42
09/07,135,5
10/07,148,133
11/07,104,148
12/07,249,99
13/07,189,247
14/07,234,188
15/07,249,231
16/07,222,246
17/07,26,220
18/07,369,25
19/07,231,374
20/07,82,229
21/07,243,82
22/07,333,240
23/07,147,336
24/07,271,139
25/07,39,271
26/07,223,40
27/07,340,222
28/07,14,333
29/07,301,14
30/07,429,296
31/07,43,421
01/08,230,42
02/08,180,225
03/08,42,177
04/08,37,39
05/08,873,34
06/08,22,867
07/08,410,20
08/08,202,409
09/08,92,200
10/08,180,93
11/08,214,175
12/08,122,210
13/08,194,116
14/08,188,192
15/08,168,186
16/08,216,176
17/08,230,223
18/08,227,235
19/08,235,236
20/08,219,237
21/08,218,227
22/08,173,225
23/08,198,172
24/08,257,201
25/08,342,243
26/08,225,315
27/08,355,203
28/08,253,338
29/08,366,227
30/08,330,362
31/08,320,326
01/09,343,316
02/09,378,-132
03/09,362,-138
04/09,343,-144
05/09,370,-149
06/09,356,-154
07/09,,-158
08/09,,-161
09/09,,-164
10/09,,-167
11/09,,-169
12/09,,-171
13/09,,-172
14/09,,-173
15/09,,-174
16/09,,-175
17/09,,-175
18/09,,-175
19/09,,-175
20/09,,-174
21/09,,-174
22/09,,-173
23/09,,-172
24/09,,-171
25/09,,-170
26/09,,-169
