Date,Real,Predict
02/07,50,50
03/07,60,60
04/07,62,62
05/07,52,52
06/07,48,48
07/07,25,25
08/07,12,12
09/07,11,11
10/07,9,9
11/07,6,6
12/07,6,6
13/07,5,6
14/07,6,5
15/07,10,6
16/07,12,10
17/07,12,11
18/07,16,12
19/07,18,16
20/07,19,17
21/07,21,19
22/07,22,21
23/07,23,22
24/07,22,23
25/07,19,22
26/07,20,19
27/07,24,20
28/07,18,24
29/07,23,19
30/07,26,23
31/07,26,26
01/08,22,27
02/08,24,22
03/08,20,24
04/08,14,20
05/08,9,14
06/08,9,9
07/08,7,9
08/08,6,7
09/08,7,6
10/08,20,7
11/08,21,20
12/08,36,21
13/08,42,36
14/08,43,42
15/08,47,43
16/08,49,47
17/08,91,49
18/08,93,93
19/08,114,95
20/08,102,116
21/08,118,104
22/08,69,120
23/08,88,69
24/08,68,89
25/08,110,68
26/08,123,110
27/08,170,123
28/08,201,172
29/08,197,205
30/08,226,202
31/08,193,233
01/09,160,201
02/09,165,167
03/09,,174
04/09,,182
05/09,,189
06/09,,192
07/09,,193
08/09,,193
09/09,,193
10/09,,195
11/09,,198
12/09,,203
13/09,,208
14/09,,214
