Date,Real,Predict
02/07,0,0
03/07,0,0
04/07,0,0
05/07,0,0
06/07,0,0
07/07,0,0
08/07,2,2
09/07,2,2
10/07,2,2
11/07,2,2
12/07,2,46
13/07,2,47
14/07,2,48
15/07,3,49
16/07,3,55
17/07,3,56
18/07,4,58
19/07,5,61
20/07,6,66
21/07,7,70
22/07,8,75
23/07,8,81
24/07,10,82
25/07,11,88
26/07,12,92
27/07,13,94
28/07,16,97
29/07,18,103
30/07,20,111
31/07,21,119
01/08,27,120
02/08,30,127
03/08,34,131
04/08,43,136
05/08,51,146
06/08,57,156
07/08,69,164
08/08,77,176
09/08,85,185
10/08,94,195
11/08,106,205
12/08,114,219
13/08,125,229
14/08,138,241
15/08,149,257
16/08,160,271
17/08,170,285
18/08,184,296
19/08,195,314
20/08,206,326
21/08,217,338
22/08,229,351
23/08,245,365
24/08,252,383
25/08,274,391
26/08,292,420
27/08,298,444
28/08,311,452
29/08,313,472
30/08,329,475
31/08,339,498
01/09,352,512
02/09,366,534
03/09,381,558
04/09,395,812
05/09,405,1129
06/09,433,1510
07/09,447,1948
08/09,,2433
09/09,,2969
10/09,,3554
11/09,,4175
12/09,,4829
13/09,,5505
14/09,,6199
