Date,Real,Predict
29/06,8,8
30/06,10,10
01/07,11,11
02/07,13,13
03/07,16,16
04/07,26,26
05/07,38,38
06/07,39,39
07/07,41,41
08/07,42,42
09/07,43,65
10/07,44,67
11/07,45,68
12/07,51,70
13/07,53,78
14/07,57,81
15/07,117,86
16/07,122,146
17/07,127,153
18/07,133,160
19/07,143,168
20/07,146,180
21/07,187,184
22/07,219,226
23/07,261,259
24/07,289,301
25/07,361,329
26/07,430,401
27/07,490,472
28/07,531,535
29/07,745,575
30/07,820,785
31/07,921,859
01/08,1109,958
02/08,1250,1143
03/08,1369,1282
04/08,1519,1399
05/08,1636,1546
06/08,1743,1661
07/08,1911,1766
08/08,2053,1930
09/08,2122,2070
10/08,2229,2139
11/08,2330,2244
12/08,2437,2344
13/08,2548,2450
14/08,2663,2560
15/08,2770,2673
16/08,2866,2780
17/08,2962,2874
18/08,3057,2968
19/08,3157,3062
20/08,3269,3161
21/08,3333,3271
22/08,3452,3334
23/08,3543,3455
24/08,3587,3547
25/08,3701,3591
26/08,3719,3706
27/08,3840,3724
28/08,3938,3846
29/08,4050,3944
30/08,4189,4058
31/08,4323,4064
01/09,4450,4069
02/09,4545,4071
03/09,5010,4072
04/09,,4072
05/09,,4070
06/09,,4069
07/09,,4068
08/09,,4067
09/09,,4068
10/09,,4074
