Date,Real,Predict
02/07,10,10
03/07,13,13
04/07,13,13
05/07,14,14
06/07,19,19
07/07,50,50
08/07,60,60
09/07,62,62
10/07,67,67
11/07,69,69
12/07,80,143
13/07,81,165
14/07,82,168
15/07,84,170
16/07,87,175
17/07,96,181
18/07,118,198
19/07,124,220
20/07,127,233
21/07,144,239
22/07,168,274
23/07,182,318
24/07,234,337
25/07,291,396
26/07,356,458
27/07,423,524
28/07,462,593
29/07,509,633
30/07,514,685
31/07,589,690
01/08,673,760
02/08,856,841
03/08,904,1018
04/08,1016,1064
05/08,1133,1171
06/08,1321,1284
07/08,1484,1466
08/08,1612,1621
09/08,1759,1745
10/08,1909,1887
11/08,1999,2031
12/08,2046,2118
13/08,2220,2165
14/08,2307,2332
15/08,2409,2418
16/08,2467,2520
17/08,2770,2577
18/08,2871,2867
19/08,2993,2970
20/08,3188,3087
21/08,3376,3275
22/08,3413,3461
23/08,3565,3498
24/08,3611,3646
25/08,3656,3691
26/08,3732,3738
27/08,3746,3818
28/08,3797,3833
29/08,3836,3886
30/08,3866,3925
31/08,3910,3956
01/09,4026,4001
02/09,4138,4125
03/09,4348,4206
04/09,4550,4271
05/09,4776,4321
06/09,4831,4358
07/09,4843,4382
08/09,,4396
09/09,,4400
10/09,,4397
11/09,,4386
12/09,,4370
13/09,,4348
14/09,,4323
15/09,,4293
16/09,,4261
17/09,,4226
