Date,Real,Predict
29/06,1218,1218
30/06,1351,1351
01/07,79,79
02/07,67,67
03/07,45,45
04/07,218,218
05/07,57,57
06/07,16,16
07/07,38,38
08/07,11,11
09/07,47,196
10/07,126,46
11/07,77,125
12/07,83,76
13/07,49,81
14/07,180,49
15/07,83,178
16/07,23,78
17/07,61,23
18/07,105,60
19/07,43,104
20/07,109,43
21/07,202,107
22/07,119,196
23/07,381,115
24/07,246,363
25/07,290,235
26/07,424,277
27/07,274,410
28/07,36,267
29/07,261,32
30/07,173,244
31/07,149,163
01/08,361,140
02/08,303,336
03/08,231,284
04/08,244,217
05/08,165,228
06/08,138,155
07/08,165,130
08/08,174,155
09/08,163,164
10/08,183,156
11/08,125,174
12/08,172,120
13/08,173,166
14/08,115,166
15/08,327,108
16/08,136,314
17/08,197,127
18/08,231,185
19/08,208,220
20/08,177,198
21/08,210,-115
22/08,35,-109
23/08,381,-102
24/08,146,-95
25/08,,-88
26/08,,-82
27/08,,-76
28/08,,-71
29/08,,-66
30/08,,-60
31/08,,-54
