Date,Real,Predict
02/07,70,70
03/07,87,87
04/07,40,40
05/07,24,24
06/07,21,21
07/07,18,18
08/07,1,1
09/07,20,20
10/07,24,24
11/07,25,25
12/07,25,35
13/07,30,35
14/07,11,42
15/07,7,16
16/07,8,10
17/07,9,12
18/07,5,13
19/07,7,7
20/07,5,10
21/07,5,7
22/07,5,7
23/07,7,8
24/07,7,10
25/07,8,10
26/07,8,11
27/07,7,11
28/07,10,9
29/07,8,14
30/07,7,11
31/07,8,10
01/08,9,11
02/08,17,13
03/08,17,23
04/08,19,24
05/08,19,27
06/08,18,26
07/08,5,25
08/08,9,7
09/08,8,13
10/08,26,12
11/08,27,36
12/08,55,39
13/08,51,77
14/08,59,72
15/08,49,83
16/08,60,69
17/08,34,84
18/08,34,48
19/08,41,48
20/08,50,58
21/08,38,71
22/08,51,53
23/08,58,71
24/08,52,81
25/08,60,73
26/08,74,85
27/08,61,105
28/08,66,86
29/08,65,93
30/08,39,92
31/08,32,55
01/09,38,45
02/09,26,53
03/09,,36
04/09,,51
05/09,,72
06/09,,101
07/09,,140
08/09,,193
09/09,,265
10/09,,359
11/09,,479
12/09,,629
13/09,,815
14/09,,1034
