Date,Real,Predict
29/06,16,16
30/06,22,22
01/07,24,24
02/07,25,25
03/07,31,31
04/07,87,87
05/07,92,92
06/07,95,95
07/07,97,97
08/07,98,98
09/07,101,156
10/07,105,160
11/07,109,168
12/07,114,174
13/07,119,182
14/07,133,188
15/07,177,207
16/07,178,252
17/07,183,253
18/07,190,260
19/07,194,270
20/07,211,275
21/07,271,295
22/07,313,358
23/07,529,401
24/07,642,619
25/07,785,735
26/07,933,881
27/07,1014,1036
28/07,1056,1122
29/07,1276,1164
30/07,1408,1382
31/07,1520,1513
01/08,1834,1625
02/08,2064,1935
03/08,2239,2164
04/08,2447,2339
05/08,2577,2545
06/08,2676,2674
07/08,2818,2773
08/08,2946,2914
09/08,3037,3042
10/08,3176,3133
11/08,3253,3272
12/08,3351,3349
13/08,3459,3447
14/08,3553,3556
15/08,3710,3649
16/08,3822,3809
17/08,3965,3919
18/08,4108,4062
19/08,4232,4205
20/08,4349,4330
21/08,4481,4446
22/08,4496,4579
23/08,4646,4594
24/08,4712,4749
25/08,4880,4816
26/08,4993,4988
27/08,5105,5102
28/08,5254,5216
29/08,5388,5323
30/08,5463,5426
31/08,5599,5525
01/09,5708,5620
02/09,5838,5711
03/09,,5799
04/09,,5883
05/09,,5963
06/09,,6040
07/09,,6113
08/09,,6183
09/09,,6250
10/09,,6314
11/09,,6375
12/09,,6433
