Date,Real,Predict
29/06,1218,1218
30/06,1351,1351
01/07,79,79
02/07,67,67
03/07,45,45
04/07,218,218
05/07,57,57
06/07,16,16
07/07,38,38
08/07,11,11
09/07,47,-1
10/07,126,46
11/07,77,129
12/07,83,78
13/07,49,82
14/07,180,50
15/07,83,183
16/07,23,83
17/07,61,26
18/07,105,63
19/07,43,106
20/07,109,45
21/07,202,110
22/07,119,206
23/07,381,121
24/07,246,380
25/07,290,247
26/07,424,291
27/07,274,425
28/07,36,276
29/07,261,38
30/07,173,261
31/07,149,174
01/08,361,150
02/08,303,359
03/08,231,302
04/08,244,231
05/08,165,244
06/08,138,165
07/08,165,138
08/08,174,164
09/08,163,173
10/08,183,162
11/08,125,181
12/08,172,124
13/08,173,171
14/08,115,172
15/08,327,114
16/08,136,325
17/08,197,134
18/08,231,195
19/08,208,229
20/08,177,206
21/08,210,176
22/08,35,208
23/08,381,35
24/08,146,379
25/08,384,145
26/08,207,381
27/08,268,205
28/08,255,266
29/08,293,13
30/08,118,12
31/08,233,13
01/09,246,14
02/09,228,14
03/09,,14
04/09,,13
05/09,,12
06/09,,11
07/09,,9
08/09,,7
09/09,,6
10/09,,4
11/09,,3
12/09,,1
