Date,Real,Predict
29/06,127,127
30/06,96,96
01/07,86,86
02/07,73,73
03/07,52,52
04/07,21,21
05/07,13,13
06/07,17,17
07/07,16,16
08/07,18,18
09/07,22,23
10/07,16,28
11/07,17,20
12/07,24,21
13/07,38,30
14/07,36,49
15/07,42,46
16/07,45,53
17/07,45,57
18/07,38,57
19/07,32,48
20/07,37,41
21/07,38,47
22/07,43,48
23/07,45,54
24/07,54,56
25/07,46,67
26/07,48,57
27/07,49,59
28/07,55,60
29/07,57,68
30/07,89,70
31/07,94,109
01/08,105,116
02/08,110,129
03/08,124,136
04/08,104,153
05/08,92,130
06/08,88,115
07/08,92,110
08/08,88,115
09/08,116,110
10/08,147,145
11/08,171,184
12/08,178,214
13/08,206,221
14/08,225,257
15/08,222,280
16/08,225,276
17/08,263,279
18/08,257,326
19/08,229,318
20/08,274,284
21/08,327,339
22/08,301,404
23/08,280,372
24/08,266,346
25/08,222,329
26/08,155,276
27/08,130,193
28/08,140,162
29/08,,175
30/08,,219
31/08,,272
01/09,,337
02/09,,415
03/09,,509
04/09,,622
05/09,,756
06/09,,912
07/09,,1094
08/09,,1304
09/09,,1549
