Date,Real,Predict
29/06,127,127
30/06,96,96
01/07,86,86
02/07,73,73
03/07,52,52
04/07,21,21
05/07,13,13
06/07,17,17
07/07,16,16
08/07,18,18
09/07,22,84
10/07,16,103
11/07,17,74
12/07,24,78
13/07,38,110
14/07,36,178
15/07,42,167
16/07,45,194
17/07,45,208
18/07,38,207
19/07,32,177
20/07,37,151
21/07,38,173
22/07,43,178
23/07,45,200
24/07,54,209
25/07,46,249
26/07,48,214
27/07,49,223
28/07,55,225
29/07,57,256
30/07,89,265
31/07,94,413
01/08,105,436
02/08,110,484
03/08,124,508
04/08,104,573
05/08,92,483
06/08,88,427
07/08,92,405
08/08,88,424
09/08,116,407
10/08,147,536
11/08,171,680
12/08,178,791
13/08,206,820
14/08,225,952
15/08,222,1037
16/08,225,1024
17/08,263,1036
18/08,257,1215
19/08,229,1184
20/08,274,1058
21/08,327,1265
22/08,301,1509
23/08,280,1390
24/08,266,1290
25/08,222,1226
26/08,155,1025
27/08,130,714
28/08,140,600
29/08,134,647
30/08,149,617
31/08,137,688
01/09,140,632
02/09,,2908
03/09,,13324
04/09,,59744
05/09,,242884
06/09,,634656
07/09,,222278
08/09,,601287
09/09,,339216
10/09,,644048
11/09,,222100
12/09,,602367
13/09,,302277
14/09,,643786
15/09,,208938
16/09,,587604
17/09,,328988
18/09,,639716
19/09,,218327
20/09,,597439
21/09,,309983
22/09,,642026
23/09,,215776
24/09,,594020
25/09,,317403
26/09,,640803
