Date,Real,Predict
29/06,1,1
30/06,1,1
01/07,1,1
02/07,1,1
03/07,1,1
04/07,2,2
05/07,3,3
06/07,4,4
07/07,5,5
08/07,5,5
09/07,5,7
10/07,5,7
11/07,5,7
12/07,6,7
13/07,7,8
14/07,8,9
15/07,9,11
16/07,10,12
17/07,11,13
18/07,12,14
19/07,13,15
20/07,14,17
21/07,15,18
22/07,16,19
23/07,19,21
24/07,23,24
25/07,24,29
26/07,27,30
27/07,28,33
28/07,35,34
29/07,41,41
30/07,48,47
31/07,49,54
01/08,66,55
02/08,77,72
03/08,85,83
04/08,87,91
05/08,97,92
06/08,102,102
07/08,108,107
08/08,115,113
09/08,122,120
10/08,127,127
11/08,131,132
12/08,148,136
13/08,151,153
14/08,168,157
15/08,178,174
16/08,181,184
17/08,195,187
18/08,196,201
19/08,218,202
20/08,229,225
21/08,239,236
22/08,242,246
23/08,253,249
24/08,260,260
25/08,270,267
26/08,272,277
27/08,291,279
28/08,307,299
29/08,319,317
30/08,342,330
31/08,378,345
01/09,401,362
02/09,432,383
03/09,437,405
04/09,,427
05/09,,449
06/09,,470
07/09,,486
08/09,,495
09/09,,499
10/09,,500
